user_id,country,country_region,source,platform,device_family,os_version,event_1,event_2,event_3,revenue
2e118712,fr,Hauts-de-Seine,Organic,Android,xiaomi Xiaomi Redmi Note 8T,10,0,22,0.0,0.055328
49e13c8b,es,Madrid,Organic,iOS,Apple iPhone,13.1.3,0,0,0.0,0.0
312a14c4,es,Madrid,Organic,iOS,Apple iPhone,14.4,0,8,1.0,0.020269
7c7cdfd1,es,Madrid,Organic,iOS,Apple iPad,10.3.3,0,0,0.0,0.0
db2ba973,es,Madrid,Organic,iOS,Apple iPhone,14.3,0,3,0.0,0.007098
6a5abb0e,it,,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
69c9be67,ar,Buenos Aires,Organic,Android,samsung samsung SM-A107M,10,0,0,1.0,0.001057
051226f0,ar,Tucuman,Organic,Android,Samsung Galaxy Phone,6.0.1,0,295,26.0,0.287712
63306d89,ar,Buenos Aires F.D.,Organic,Android,samsung samsung SM-T500,10,0,19,0.0,0.018842
9a7cded3,ar,Santa Fe,Organic,Android,samsung samsung SM-A107M,10,0,118,56.0,0.156668
d5f2fea7,mx,México,Organic,iOS,"Apple iPad7,11",14.4,0,0,0.0,0.0
4075f992,mx,Mexico City,Organic,iOS,"Apple iPad7,11",14.4,0,0,0.0,0.0
0b3e4ab5,mx,Puebla,Organic,iOS,Apple iPhone,14.4,0,49,0.0,0.143833
e38d4c31,mx,Mexico City,Organic,iOS,Apple iPhone,14.4,0,1424,11.0,4.255954
2df9daca,mx,Michoacán,Organic,iOS,Apple iPhone,14.4,0,13,2.0,0.043237
e5b74a33,br,Sao Paulo,Organic,Android,samsung samsung SM-A207M,10,0,11,0.0,0.019152
885320d9,ca,Quebec,Organic,iOS,Apple iPad,14.2,0,20,0.0,0.10573
9d0db154,ca,Quebec,Organic,iOS,Apple iPad,14.4,0,61,0.0,0.316327
9134cb45,us,Florida,Organic,iOS,Apple iPhone,14.4,0,495,62.0,7.229939
282bb6c7,ca,Quebec,Organic,Android,samsung samsung SM-G981W,11,0,41,3.0,0.241826
d5e5b89f,mx,México,Organic,Android,HUAWEI HUAWEI JAT-LX3,9,0,0,0.0,0.0
fab1b885,mx,Tabasco,Organic,iOS,Apple iPad,12.4.7,0,2,0.0,0.00603
8f3de6df,es,Madrid,Organic,iOS,Apple iPad,14.4,0,0,0.0,0.0
3d2c7178,es,Madrid,Organic,iOS,Apple iPhone,14.1,0,0,0.0,0.0
daee2eb1,es,Madrid,Organic,ios,Apple iPhone,12.5.1,0,0,0.0,0.0
f3b03178,es,Madrid,Organic,iOS,Apple iPhone,12.4.6,0,0,0.0,0.0
124d9ba8,es,Saragossa,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
3bef1d59,es,Barcelona,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
78d05b96,es,Madrid,,iOS,Apple iPhone,14.4,0,17,1.0,0.04397
a2a2d015,es,Madrid,,ios,Apple iPhone,14.4,0,19,1.0,0.049248
b8ec1917,es,Seville,Non-Organic,iOS,Apple iPhone,13.6,0,37,0.0,0.088335
318602c7,es,Valladolid,Organic,iOS,Apple iPhone,14.4,0,98,2.0,0.237609
63046d45,us,Minnesota,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
30c677be,ar,Santa Fe,,Android,Samsung Galaxy Phone,9,0,0,0.0,0.0
2127bab9,fr,Vaucluse,,iOS,Apple iPad,12.5.1,0,0,0.0,0.0
aea42c9c,fr,Upper Garonne,Non-Organic,iOS,Apple iPad,12.4.9,0,44,0.0,0.15845
508fde1d,fr,Upper Savoy,,iOS,Apple iPad,14.4,0,0,0.0,0.0
e73c13ad,fr,Manche,Organic,iOS,Apple iPhone,14.4,0,81,1.0,0.301329
a537e2d7,se,Seville,Non-Organic,Android,Xiaomi Phone,10,0,1,1.0,0.006495
d5229b14,mx,Quintana Roo,,Android,Huawei Phone,10,0,0,0.0,0.0
1d82fa7b,be,Hainaut Province,Organic,iOS,Apple iPhone,14.3,0,4,0.0,0.012852
2559fbed,es,Madrid,Organic,iOS,Apple iPhone,14.2,0,2,0.0,0.004783
f70be9f9,es,Madrid,Organic,iOS,Apple iPhone,14.4,0,22,3.0,0.057676
be3b69f7,es,Madrid,Organic,ios,Apple iPhone,14.4,0,3,2.0,0.010445
abc611d5,es,Barcelona,Organic,iOS,Apple iPad,14.4,0,60,1.0,0.141491
571278aa,es,Pontevedra,Non-Organic,ios,Apple iPhone,14.3,0,16,1.0,0.040061
17a0f89a,es,Valencia,Organic,iOS,Apple iPhone,14.4,0,122,2.0,0.29634
d688c0ef,fr,Rhône,,iOS,Apple iPhone,14.3,0,0,0.0,0.0
36317add,co,Antioquia,Organic,Android,Samsung Galaxy Phone,9,0,0,0.0,0.0
f2ea25ca,br,Rio Grande do Sul,,iOS,Apple iPhone,12.5.1,0,86,4.0,0.250146
ec41f13e,mx,Mexico City,,iOS,Apple iPhone,14.4,0,0,0.0,0.0
1bd5ba1b,br,Bahia,Organic,Android,samsung samsung SM-G770F,11,0,0,0.0,0.0
fde666db,es,Albacete,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
03128cdc,es,Saragossa,Organic,iOS,Apple iPad,14.4,0,76,4.0,0.204373
316e077e,es,Madrid,Organic,iOS,"Apple iPad7,11",14.3,0,8,2.0,0.022312
7248ed6b,es,Madrid,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
cbacb944,es,Madrid,Organic,ios,Apple iPad,14.3,0,0,0.0,0.0
9b77912b,es,,Organic,iOS,Apple iPhone,14.4,0,12,2.0,0.032189
58d586b2,es,Barcelona,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
dca9ae7c,es,Seville,Organic,iOS,Apple iPhone,14.4,0,0,1.0,0.001991
9690ac2d,es,Valladolid,Non-Organic,iOS,Apple iPhone,14.3,0,0,3.0,0.006027
620d03c0,es,Barcelona,Organic,iOS,Apple iPhone,14.4,0,0,1.0,0.001727
0c9cb1e3,es,Barcelona,Non-Organic,iOS,Apple iPhone,14.4,0,5,0.0,0.012481
4c99ce65,es,,Organic,iOS,Apple iPhone,13.5.1,0,2,0.0,0.004971
485aa8a7,es,Barcelona,Non-Organic,ios,Apple iPhone,14.4,0,0,0.0,0.0
9077b215,es,Granada,Non-Organic,iOS,Apple iPhone,13.6.1,0,0,0.0,0.0
b163f5e9,es,Saragossa,Organic,iOS,Apple iPad,12.5.1,0,0,0.0,0.0
901ad1fd,es,Madrid,,iOS,Apple iPhone,14.3,0,0,0.0,0.0
c5df23f6,es,,Non-Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
3cd15c76,es,Badajoz,Organic,iOS,Apple iPhone,14.3,0,0,1.0,0.001765
097c8b26,es,Madrid,Organic,Android,Xiaomi Phone,9,0,0,0.0,0.0
7898d8bc,es,Biscay,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
84ea264c,es,Madrid,,Android,Redmi Xiaomi M2003J15SC,10,0,0,0.0,0.0
d4de3f73,es,Barcelona,,Android,Xiaomi Phone,10,0,0,0.0,0.0
4220eab2,es,,Organic,Android,Samsung Galaxy Phone,10,0,0,1.0,0.001532
0d978af1,es,Madrid,Organic,Android,Samsung Galaxy Tab,7.1.1,0,4,6.0,0.017198
a5f93045,es,Barcelona,Organic,Android,samsung samsung SM-T500,10,0,0,0.0,0.0
1d723f3a,es,,Organic,Android,Huawei Phone,9,0,0,0.0,0.0
679c5073,es,Madrid,Organic,Android,Redmi Xiaomi M2006C3LVG,10,0,105,2.0,0.162452
0d8275f3,es,Biscay,Organic,Android,Xiaomi Xiaomi POCO F1,10,0,1,0.0,0.001544
6316d739,es,Madrid,Organic,Android,realme realme RMX1931,10,0,22,0.0,0.034583
a4cf806c,es,Madrid,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,0,0.0,0.0
013e80a6,es,Madrid,Organic,Android,Huawei Phone,10,0,2,0.0,0.003142
4f95c45e,mx,Querétaro,Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
b315dc0a,cl,Region del Biobio,,Android,motorola motorola motorola one macro,9,0,42,1.0,0.104582
06b9a681,mx,Sonora,Organic,Android,Huawei Phone,10,0,0,0.0,0.0
396b5e6b,mq,,Organic,iOS,Apple iPhone,13.5.1,0,0,0.0,0.0
4bbab018,bz,Belize District,Organic,Android,samsung samsung SM-N980F,10,0,22,1.0,0.0
66d42e0c,ar,Buenos Aires,Organic,Android,Samsung Galaxy Phone,5.1.1,0,189,2.0,0.164506
f8c600ef,ar,Buenos Aires,Organic,Android,TCL TCL 5159A,8.1.0,0,0,0.0,0.0
774fa63b,ar,Buenos Aires,Organic,Android,Xiaomi Phone,10,0,5,0.0,0.003517
fedd0beb,ar,San Juan,Organic,Android,Motorola Phone,10,0,19,2.0,0.015191
f0763108,ar,Jujuy,Organic,Android,motorola motorola moto e(6) plus,9,0,0,1.0,0.000749
e63e9f37,fr,Charente-Maritime,Organic,Android,OPPO OPPO CPH2067,10,0,0,0.0,0.0
151161f6,fr,Rhône,Organic,Android,Samsung Galaxy Phone,10,0,3,0.0,0.008349
e737bf74,pt,Porto,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
c893a770,es,Madrid,Organic,iOS,Apple iPhone,13.7,0,0,0.0,0.0
b2e48616,es,Barcelona,Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
92c48a22,es,Malaga,Organic,ios,Apple iPhone,14.4,0,46,1.0,0.116385
59186a19,es,,Organic,iOS,Apple iPhone,14.3,0,1,0.0,0.002411
1f4fad44,at,Vienna,Organic,iOS,Apple iPad,14.4,0,91,,0.379646
0db06efd,es,Tarragona,Organic,iOS,Apple iPad,14.3,0,0,0.0,0.0
0eb7d4d7,es,Madrid,Organic,iOS,Apple iPhone,14.2,0,0,0.0,0.0
c516fc71,es,Balearic Islands,Organic,iOS,Apple iPhone,14.4,0,48,0.0,0.108759
8ce7ce72,es,Ciudad Real,Organic,iOS,Apple iPhone,13.3.1,0,11,2.0,0.031326
e7ec7d1d,es,Santa Cruz de Tenerife,Organic,iOS,Apple iPad,14.4,0,0,0.0,0.0
6ee0bb65,es,Seville,Organic,iOS,Apple iPhone,14.4,0,6,0.0,0.01518
1e5f88f9,es,Las Palmas,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
92c44ccb,es,Madrid,Non-Organic,iOS,Apple iPhone,14.3,0,15,0.0,0.037582
bb269bfb,es,Alicante,Organic,iOS,"Apple iPad11,6",14.4,0,29,0.0,0.070661
341611f9,es,Valencia,Organic,iOS,Apple iPhone,14.4,0,123,10.0,0.318466
e1514e94,es,Barcelona,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
11a6ac49,fr,Loiret,Non-Organic,iOS,Apple iPhone,14.4,0,1,0.0,0.003553
c3f5d86c,fr,Rhône,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
1e6aee56,fr,Bouches-du-Rhône,Non-Organic,iOS,Apple iPhone,14.4,0,5,3.0,0.028156
d97fe36c,fr,Cote d'Or,Organic,iOS,Apple iPad,11.4.1,0,0,0.0,0.0
8830410c,es,Malaga,Organic,iOS,Apple iPad,14.3,0,0,0.0,0.0
9da8a56a,es,Madrid,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
1abdd865,es,Barcelona,Non-Organic,iOS,Apple iPhone,14.2,0,6,0.0,0.01462
ea492857,es,Valencia,Organic,ios,Apple iPhone,14.3,0,0,0.0,0.0
5dee644d,es,Madrid,Non-Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
7cc9d0ce,es,Madrid,Organic,ios,Apple iPad,14.4,0,0,0.0,0.0
ee1e3f8a,es,Valencia,Non-Organic,iOS,Apple iPhone,14.1,0,138,2.0,0.342719
bba13502,es,Madrid,Organic,iOS,Apple iPhone,13.5.1,0,24,0.0,0.059021
464b2593,es,Barcelona,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
3d9c64fd,es,Valencia,Organic,ios,Apple iPhone,14.3,0,5,0.0,0.012132
49515c29,es,Andalusia,Organic,iOS,Apple iPhone,14.3,0,7,0.0,0.017763
a7ecb844,es,Canary Islands,Organic,iOS,Apple iPhone,14.4,0,26,4.0,0.069632
f195d822,de,Hamburg,Organic,Android,Samsung Galaxy Phone,10,0,48,1.0,0.18764
d62ab001,br,Ceara,Organic,Android,Motorola Phone,7.1.1,0,4,1.0,0.006659
6f94f938,ar,San Juan,Organic,android,samsung samsung SM-J260M,8.1.0,0,195,0.0,0.169079
a0b27f28,ar,Buenos Aires F.D.,Organic,Android,Samsung Galaxy Phone,8.0.0,16,13,11.0,0.019075
1e371d9a,ar,Cordoba,Organic,Android,samsung samsung SM-A305G,10,126,181,0.0,0.159271
241eca54,es,Valencia,Non-Organic,Android,Xiaomi Phone,7.0,0,0,0.0,0.0
b232616c,mx,Mexico City,Organic,iOS,"Apple iPad7,11",14.4,0,6,7.0,0.033513
8a5b4183,mx,Mexico City,Organic,ios,Apple iPhone,14.4,0,13,0.0,0.038747
92cbe347,mx,México,Organic,iOS,Apple iPad,14.3,0,90,3.0,0.283047
34aa8e1a,th,Nakhon Pathom,Organic,iOS,Apple iPhone,14.4,0,351,32.0,0.829626
a75be7a7,ch,Geneva,Organic,Android,Samsung Galaxy Phone,9,0,0,0.0,0.0
07daaab9,ch,Vaud,Organic,iOS,Apple iPhone,14.2,0,14,,0.089717
b2fd97aa,ca,Quebec,,iOS,Apple iPhone,14.4,0,42,0.0,0.22899
eb2c6b4c,ca,Quebec,Organic,iOS,Apple iPad,14.3,0,0,0.0,0.0
844d97d8,th,Bangkok,Organic,Android,Grand Grand NEO,8.1,0,157,0.0,0.102978
a257bb4f,cl,Santiago Metropolitan,,android,Huawei Phone,10,0,0,0.0,0.0
11dc527d,br,Sao Paulo,Organic,Android,Samsung Galaxy Phone,6.0.1,0,0,0.0,0.0
9bff04ab,br,Rio Grande do Sul,Organic,Android,samsung samsung SM-J701MT,9,0,0,0.0,0.0
d1036d3c,br,Sao Paulo,Organic,Android,samsung samsung SM-A730F,9,0,6,2.0,0.012949
26402c2a,nl,North Holland,Organic,iOS,Apple iPhone,14.2,0,105,9.0,0.270167
b80229b2,mx,Mexico City,Organic,iOS,"Apple iPad7,11",14.4,0,18,5.0,0.063937
1eb87228,co,Antioquia,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
8398fab2,es,Barcelona,Organic,iOS,"Apple iPad7,11",14.4,0,0,0.0,0.0
61874bad,es,Madrid,Organic,ios,Apple iPhone,14.4,0,0,0.0,0.0
e711bd01,es,Santa Cruz de Tenerife,Organic,iOS,Apple iPhone,14.4,0,36,0.0,0.087123
faa7c1dd,es,Madrid,Organic,iOS,Apple iPhone,14.4,0,3,0.0,0.007419
60c3c86e,es,Madrid,Organic,ios,Apple iPhone,14.4,0,166,1.0,0.40634
e15e51bb,es,Madrid,Organic,iOS,Apple iPhone,14.4,0,28,0.0,0.069051
69adfca3,es,Pontevedra,Organic,iOS,Apple iPhone,14.2,0,3,0.0,0.007217
c2530944,es,Girona,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
edd3fadc,es,Madrid,Non-Organic,iOS,Apple iPhone,14.4,0,7,0.0,0.017134
3834a2df,es,Murcia,Non-Organic,iOS,Apple iPhone,14.4,0,58,1.0,0.141908
2e25b13e,es,Cadiz,Non-Organic,iOS,Apple iPhone,14.4,0,339,3.0,0.819341
13f364dc,es,Gipuzkoa,Organic,iOS,Apple iPhone,14.4,0,22,2.0,0.05932
b5faee4c,us,North Carolina,Organic,Android,motorola motorola motorola one 5G UW,10,0,0,0.0,0.0
1c18b1b7,us,Ohio,Organic,Android,Samsung Galaxy Phone,11,0,0,0.0,0.0
b228f4d3,us,Kentucky,Organic,Android,google Google rammus,9,0,118,8.0,1.319476
7a94f0d6,it,Turin,Organic,iOS,Apple iPad,12.5.1,0,2,0.0,0.005533
168bc172,es,Madrid,Organic,iOS,Apple iPad,14.4,0,0,0.0,0.0
86d96444,es,Madrid,Organic,iOS,Apple iPad,12.4.1,0,0,0.0,0.0
0895004b,es,Barcelona,Organic,iOS,Apple iPad,14.4,0,3,0.0,0.007272
2b68f710,es,Barcelona,Organic,iOS,Apple iPhone,14.3,0,15,0.0,0.036696
697ba76c,es,Madrid,Organic,ios,Apple iPhone,14.4,0,12,2.0,0.034067
7acdc5bc,es,Murcia,Organic,iOS,Apple iPhone,14.3,0,52,0.0,0.126033
ccb4fa9f,es,Balearic Islands,Organic,iOS,Apple iPhone,14.4,0,19,0.0,0.045606
9e57451a,es,Malaga,Non-Organic,iOS,Apple iPhone,14.3,0,1,0.0,0.002511
3a1e8883,de,Bavaria,Non-Organic,Android,Huawei Phone,10,0,1,6.0,0.027577
1432ca68,mx,Nuevo León,Organic,iOS,Apple iPad,12.4.9,28,3,0.0,0.009045
999c49a4,ar,Cordoba,Organic,Android,HUAWEI HUAWEI TRT-LX3,7.0,0,2,1.0,0.001907
daacde34,es,Madrid,,Android,Motorola Phone,9,0,0,0.0,0.0
1026929f,es,Malaga,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,0,0.0,0.0
682343d6,es,Madrid,Organic,Android,Xiaomi Xiaomi M2002J9G,10,0,105,2.0,0.166297
2375d1b7,es,Leon,Non-Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
2c11b77a,es,Leon,Organic,Android,Samsung Galaxy Tab,7.1.1,0,0,0.0,0.0
f3f051bb,es,Barcelona,Non-Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
205bce31,es,Barcelona,Non-Organic,Android,TCL TCL 5024F_EEA,9,0,0,0.0,0.0
33c8eb43,es,,Non-Organic,Android,Xiaomi Phone,10,0,12,0.0,0.019521
7aa6afbd,es,Badajoz,Organic,Android,Xiaomi Xiaomi MI 9,10,0,0,0.0,0.0
e3a434d3,es,Madrid,Organic,Android,Xiaomi Xiaomi M2002J9G,11,0,0,0.0,0.0
afffe758,es,Valencia,Organic,Android,Samsung Galaxy Phone,8.0.0,0,8,0.0,0.015683
9798063c,es,Murcia,Organic,Android,Huawei Phone,5.1,0,0,0.0,0.0
a6cc5fa9,es,Valencia,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
f1b2299f,es,Asturias,Organic,Android,Samsung Galaxy Phone,9,0,0,0.0,0.0
5eaa2d31,es,Madrid,Organic,Android,samsung samsung SM-T500,10,0,54,0.0,0.10269
1d06b320,es,Madrid,Non-Organic,Android,Samsung Galaxy Tab,8.1.0,0,0,0.0,0.0
0ee49a75,fr,Oise,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
8e75e78f,fr,Seine-Saint-Denis,Non-Organic,iOS,Apple iPhone,14.4,0,29,8.0,0.134135
cf08aebf,cl,Santiago Metropolitan,Organic,iOS,Apple iPhone,14.4,0,28,0.0,0.091462
5723dfc5,be,Brussels Capital,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
bdf85983,es,Madrid,Non-Organic,Android,Xiaomi Phone,10,0,0,0.0,0.0
7b81a9a5,es,Andalusia,Non-Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,0,0.0,0.0
6767600e,es,Barcelona,Organic,Android,bq bq Aquaris M10,6.0,0,0,0.0,0.0
4133fb6b,es,Cordoba,Non-Organic,Android,xiaomi Xiaomi Redmi Note 8T,9,0,0,0.0,0.0
ef431859,es,Navarre,Non-Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
f1652219,es,Madrid,Non-Organic,Android,HUAWEI HUAWEI MAR-LX1B,10,0,0,0.0,0.0
b1753b0a,es,Ourense,Non-Organic,Android,HUAWEI HUAWEI DRA-L21,8.1.0,0,0,0.0,0.0
2ebba50d,es,Valladolid,Non-Organic,Android,Xiaomi Xiaomi Mi 9 SE,10,0,0,0.0,0.0
904c8a08,es,Barcelona,Organic,Android,Redmi Xiaomi M2003J15SC,10,0,9,1.0,0.015836
b08cda06,es,Andalusia,Organic,Android,Samsung Galaxy Phone,10,0,9,0.0,0.017236
7bbe6ccf,es,Santa Cruz de Tenerife,Organic,Android,samsung samsung SM-A217F,10,0,178,6.0,0.353881
e5ce9167,it,Provincia di Ravenna,Organic,Android,Huawei Phone,10,0,0,0.0,0.0
90f8b144,it,,Organic,iOS,Apple iPhone,14.4,0,0,1.0,0.002624
c94ea384,ar,Buenos Aires,Organic,Android,Motorola Phone,8.1.0,0,0,0.0,0.0
98100013,br,Goias,Organic,Android,Samsung Galaxy Phone,8.0.0,0,21,0.0,0.04141
b10c6d7e,es,Lleida,Organic,iOS,Apple iPhone,14.4,0,32,6.0,0.084883
d89f491e,es,Madrid,Organic,iOS,Apple iPhone,14.1,0,84,9.0,0.222093
2a712d6d,es,Granada,Organic,iOS,Apple iPhone,14.4,0,243,11.0,0.604599
80f57765,es,Barcelona,Non-Organic,iOS,Apple iPhone,14.3,0,19,3.0,0.04901
e4aaf57a,es,Alicante,Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
a18aa49e,es,Seville,Organic,ios,Apple iPhone,14.4,0,0,0.0,0.0
77e341ac,es,Madrid,Organic,iOS,Apple iPhone,12.4.4,0,0,0.0,0.0
5e96a20b,es,Madrid,Non-Organic,iOS,Apple iPhone,14.3,0,5,1.0,0.013374
23352b21,es,Seville,Organic,iOS,Apple iPad,14.3,0,0,0.0,0.0
e758c14d,es,Balearic Islands,Organic,iOS,Apple iPhone,14.1,0,0,2.0,0.003943
ede50a44,es,Madrid,Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
2f523b80,es,Madrid,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
929fe784,es,Seville,Organic,iOS,Apple iPhone,14.4,0,4,0.0,0.009656
519e4158,fr,,Non-Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
6663d7a2,fr,Essonne,Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
ca64a531,ar,Buenos Aires F.D.,Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
2f8eafe9,fr,Rhône,Organic,Android,samsung samsung SM-A415F,10,0,59,0.0,0.161829
1f1cdb6b,fr,Vienne,Organic,Android,Xiaomi Phone,10,0,0,0.0,0.0
5a9800c8,fr,Indre,Non-Organic,Android,HONOR HUAWEI BND-L21,9,0,0,0.0,0.0
2a1734b1,fr,Tarn,Non-Organic,Android,Samsung Galaxy Tab,7.1.1,0,0,0.0,0.0
7867e155,fr,Aveyron,Non-Organic,android,Samsung Galaxy Phone,10,0,0,0.0,0.0
e94ce53b,fr,Hautes-Pyrénées,Non-Organic,Android,Acer Iconia,7.0,0,28,0.0,0.067963
f706abc8,fr,Dordogne,Non-Organic,Android,Redmi Xiaomi M2004J19C,10,0,4,1.0,0.012622
39fbe832,fr,Gironde,Non-Organic,Android,asus asus P00C,7.0,0,33,0.0,0.077579
65eb3852,fr,Seine-Saint-Denis,Non-Organic,Android,Huawei Phone,9,0,112,1.0,0.281694
7a5db1f0,fr,Rhône,Non-Organic,Android,Sony Sony G3311,7.0,0,48,3.0,0.121505
634ddb39,fr,,Non-Organic,Android,Android Android S30,10.0,0,2,0.0,0.004641
fa132437,fr,Pas-de-Calais,,Android,samsung samsung SM-P610,10,0,191,2.0,0.581743
b47e85f0,fr,Yonne,Non-Organic,Android,Huawei Phone,10,0,1058,0.0,2.550592
9912e113,fr,Paris,,Android,Samsung Galaxy Phone,10,0,50,0.0,0.145563
43a5da5b,fr,Sarthe,Organic,iOS,Apple iPad,14.4,0,0,0.0,0.0
f7144e66,fr,Haut-Rhin,Non-Organic,iOS,Apple iPhone,14.4,0,7,0.0,0.026128
8aa78a7a,fr,Loire-Atlantique,Organic,iOS,Apple iPhone,14.2,0,23,5.0,0.101785
939c7e5e,ar,Cordoba,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
b498ae11,es,Biscay,Organic,iOS,Apple iPhone,14.4,0,1,0.0,0.002448
0817a4b7,es,Barcelona,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
b24b6c61,es,Barcelona,Organic,iOS,Apple iPad,13.3.1,0,0,0.0,0.0
8f497081,es,Valladolid,Organic,iOS,Apple iPhone,14.3,0,9,,0.023237
bf2dcb85,es,Barcelona,Organic,ios,Apple iPhone,14.4,0,7,1.0,0.018797
a54ec8ec,es,Madrid,Organic,iOS,Apple iPhone,14.4,0,1,0.0,0.002395
27cd819d,es,Valencia,Organic,Android,Huawei Phone,10,0,0,0.0,0.0
c7e86256,nl,North Holland,Organic,Android,Samsung Galaxy Phone,8.0.0,0,0,0.0,0.0
6819824c,es,Barcelona,Organic,Android,Huawei Phone,9,0,0,0.0,0.0
364d44c7,es,Valencia,Organic,Android,Xiaomi Phone,10,0,0,0.0,0.0
9f444306,es,Valladolid,Organic,Android,Samsung Galaxy Phone,9,0,0,0.0,0.0
1353b3ac,es,Alicante,Organic,Android,xiaomi Xiaomi Redmi Note 8T,10,0,0,0.0,0.0
d7381110,es,Badajoz,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,0,0.0,0.0
4821ef5c,es,Barcelona,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
72635492,ar,Buenos Aires,Organic,Android,samsung samsung SM-P555M,7.1.1,0,117,0.0,0.108185
8d1d4d98,ar,Buenos Aires F.D.,Organic,Android,Xiaomi Phone,9,0,604,31.0,0.477429
06bd717b,ec,Provincia de Esmeraldas,Organic,Android,Xiaomi Phone,10,0,53,3.0,0.036746
41753e31,pt,Lisbon,Organic,iOS,Apple iPad,14.3,0,0,0.0,0.0
0283155b,mx,Quintana Roo,Organic,iOS,Apple iPhone,14.1,0,0,0.0,0.0
6cf24492,mx,Nuevo León,Organic,iOS,Apple iPhone,12.5.1,0,0,0.0,0.0
ad86b898,mx,Querétaro,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
82cb7ddb,mx,Mexico City,Organic,iOS,Apple iPad,10.3.3,0,3,0.0,0.009808
3212f845,mx,México,Organic,iOS,Apple iPhone,14.4,0,70,2.0,0.209706
4d7694b8,ch,Zurich,Organic,iOS,"Apple iPad11,6",14.4,0,78,1.0,0.510467
95f81998,ca,Quebec,Organic,iOS,Apple iPad,12.5.1,0,116,4.0,0.649703
9193cb9a,cl,Santiago Metropolitan,Organic,ios,Apple iPhone,14.4,0,12,,0.03347
9a4d5ae2,es,Madrid,Organic,iOS,Apple iPhone,14.2,0,0,0.0,0.0
40040649,es,Santa Cruz de Tenerife,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
b7925cbe,es,Madrid,Organic,iOS,Apple iPad,12.5.1,0,0,0.0,0.0
9aaeda75,es,Barcelona,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
98e9f1c0,es,Cordoba,Organic,iOS,Apple iPhone,13.5.1,0,4,0.0,0.009742
aef36872,es,Madrid,Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
d6ae901a,es,Murcia,Organic,iOS,Apple iPhone,14.4,0,228,5.0,0.58375
ea2569ef,es,Madrid,Organic,iOS,Apple iPad,14.3,0,0,0.0,0.0
b8df7745,es,Madrid,Organic,iOS,Apple iPhone,14.4,0,17,1.0,0.043968
d6734a33,es,Cordoba,Organic,iOS,Apple iPhone,12.4.9,0,0,0.0,0.0
149960d1,es,Barcelona,Organic,iOS,Apple iPhone,14.4,0,149,5.0,0.37483
478e6ec7,es,Barcelona,Organic,iOS,Apple iPhone,14.4,0,187,5.0,0.458538
159ff658,es,Valencia,Organic,iOS,Apple iPhone,14.0.1,0,36,0.0,0.090224
9056de85,es,Madrid,Organic,iOS,Apple iPhone,14.4,0,0,0.0,0.0
7f09213f,es,Madrid,Organic,ios,Apple iPad,13.6,0,3,0.0,0.007081
